ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-24 17:31:50:774
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z
187.667,11111100,0,0,0,108,0,0,0,115.03,180.85,160.54,71.93,38.6,39.04,35,33.36,-35.66,-42.31,121,33,214,132,0,0,100.19,182.27,181.21,94.11,5.23,5.77,122.9,209.89,181.99,95.21,4.3,6.65,535.56,465.82,0,0,3.351,87.758,-16.584,12.397,-3.83,-3.56,-2.72,2.8,0.91,1.04,0.981,0.971,-0.149,-0.206,0.123,0.121
187.694,11111100,4,0,0,113,0,0,0,115.03,183.59,160.54,69.43,38.6,39.57,35,31.98,-35.66,-35.2,121,33,214,123,0,0,100.19,184.48,181.21,93.62,5.23,5.47,122.9,211.86,181.99,94.78,4.3,6.45,540.45,455.61,0,0,3.326,90.227,-12.048,6.046,-3.83,-3.56,-2.72,2.8,0.91,1.04,0.994,0.986,-0.099,-0.156,0.054,0.053
187.7,11111100,0,0,0,114,0,0,0,120.88,183.59,161.59,69.43,39.46,39.57,33.92,31.98,-29.87,-35.2,122,33,217,123,0,0,103.6,184.48,182.01,93.62,5.27,5.47,125.97,211.86,182.3,94.78,4.45,6.45,547.66,447.25,0,0,3.471,86.592,-9.431,7.152,-3.83,-3.57,-2.72,2.79,0.91,1.03,0.995,0.989,-0.074,-0.134,0.069,0.067
187.744,11111100,7,0,0,122,0,0,0,124.51,183.59,161.81,69.43,39.02,39.57,34.25,31.98,-6.92,-35.2,122,33,219,123,0,0,104.95,184.48,182.58,93.62,4.84,5.47,127.5,211.86,182.74,94.78,3.8,6.45,556.48,439.5,0,0,3.663,82.011,-7.589,7.251,-3.83,-3.57,-2.72,2.79,0.91,1.03,0.996,0.99,-0.056,-0.12,0.074,0.072
187.767,11111100,3,0,0,126,0,0,0,124.5,189.88,161.64,67.99,38.84,39.69,33.77,33.38,-14.11,-33.3,122,29,218,127,0,0,105,187.39,182.5,93.24,4.91,5.76,127.58,214.16,182.78,94.13,4.34,6.34,568.28,429.24,0,0,3.714,81.151,-5.001,5.469,-3.83,-3.57,-2.72,2.79,0.91,1.03,0.998,0.994,-0.027,-0.091,0.054,0.052
187.772,11111100,0,0,0,127,0,0,0,124.09,189.88,161.08,67.99,38.54,39.69,34.9,33.38,-1.06,-33.3,122,29,219,127,0,0,104.77,187.39,182.12,93.24,4.66,5.76,127.37,214.16,182.32,94.13,4.4,6.34,579.81,420.21,0,0,3.729,80.814,-5.135,5.224,-3.83,-3.57,-2.72,2.79,0.91,1.03,0.998,0.994,-0.028,-0.093,0.051,0.049
187.844,11111100,12,0,0,140,0,0,0,124.09,188.83,161.08,68.9,38.54,40.03,34.9,33.79,-1.06,-31.77,122,29,219,128,0,0,104.77,186.77,182.12,93.39,4.66,5.32,127.37,214.09,182.32,94.41,4.4,6.35,590.92,412.01,0,0,3.788,79.409,-5.491,5.684,-3.83,-3.57,-2.72,2.79,0.91,1.03,0.998,0.994,-0.033,-0.099,0.057,0.056
187.861,11111100,2,0,0,143,0,0,0,123.87,188.52,161.16,68.66,38.8,40.27,34.57,33.28,3.92,-30.93,121,29,219,126,0,0,104.65,186.69,182.12,93.5,5.19,5.21,127.16,213.81,182.23,94.5,4.31,6.27,596.63,412.33,0,0,3.85,78.046,-5.621,5.443,-3.83,-3.57,-2.72,2.79,0.9,1.03,0.998,0.993,-0.035,-0.102,0.055,0.054
187.878,11111100,2,0,0,146,0,0,0,122.85,188.52,160.79,68.66,38.71,40.27,35.06,33.28,12.94,-30.93,121,29,220,126,0,0,104,186.69,182,93.5,4.41,5.21,126.74,213.81,182.12,94.5,4.26,6.27,599.62,410.34,0,0,3.866,77.681,-5.954,5.104,-3.83,-3.57,-2.72,2.79,0.9,1.03,0.998,0.993,-0.04,-0.107,0.051,0.05
187.922,11111100,7,0,0,154,0,0,0,122.38,188.52,159.77,68.66,39.7,40.27,36.7,33.28,20.26,-30.93,120,29,218,126,0,0,103.94,186.69,181.9,93.5,4.58,5.21,126.63,213.81,182.13,94.5,3.93,6.27,600.9,406.59,0,0,3.851,78.032,-6.144,4.418,-3.83,-3.57,-2.72,2.79,0.91,1.03,0.998,0.993,-0.042,-0.109,0.043,0.041
187.939,11111100,2,0,0,157,0,0,0,122.38,187.93,159.77,68.46,39.7,40.08,36.7,33,20.26,-31.95,120,28,218,127,0,0,103.94,186.41,181.9,93.53,4.58,5.43,126.63,213.62,182.13,94.5,3.93,6.17,598.96,405.23,0,0,3.867,77.621,-6.407,4.334,-3.83,-3.58,-2.72,2.79,0.91,1.03,0.998,0.993,-0.045,-0.112,0.042,0.04
187.944,11111100,0,0,0,158,0,0,0,122.33,187.93,160.19,68.46,40.06,40.08,36.39,33,22.35,-31.95,120,28,219,127,0,0,104,186.41,182,93.53,4.41,5.43,126.74,213.62,182.12,94.5,4.26,6.17,597.15,404.5,0,0,3.883,77.28,-6.415,4.513,-3.83,-3.58,-2.72,2.79,0.91,1.03,0.998,0.993,-0.045,-0.113,0.044,0.043
187.989,11111100,7,0,0,166,0,0,0,113.52,187.93,159.8,68.46,39.42,40.08,33.74,33,17.33,-31.95,120,28,214,127,0,0,99.86,186.41,181.1,93.53,4.74,5.43,122.16,213.62,181.77,94.5,4.3,6.17,592.05,402.4,0,0,3.125,96.332,-11.965,5.182,-3.83,-3.58,-2.72,2.79,0.9,1.03,0.995,0.988,-0.092,-0.146,0.042,0.041
187.994,11111100,0,0,0,167,0,0,0,113.3,187.93,160,68.46,39.34,40.08,34.39,33,11.62,-31.95,120,28,214,127,0,0,99.86,186.41,181.1,93.53,4.74,5.43,122.06,213.62,181.9,94.5,4.58,6.17,587.08,400.68,0,0,2.636,114.852,-14.418,6.327,-3.84,-3.58,-2.72,2.79,0.9,1.03,0.994,0.989,-0.098,-0.144,0.045,0.044
188.011,11111100,2,0,0,170,0,0,0,113.3,178.4,160,70.94,39.34,39.11,34.39,32.92,11.62,-33.46,120,32,214,128,0,0,99.86,181.72,181.1,94.57,4.74,5.78,122.06,209.19,181.9,95.72,4.58,6.98,578.18,401.33,0,0,2.719,109.9,-18.982,7.834,-3.84,-3.58,-2.72,2.79,0.9,1.03,0.988,0.98,-0.141,-0.188,0.06,0.059
188.022,11111100,1,0,0,172,0,0,0,113.3,178.4,160,70.87,39.34,38.98,34.39,33.02,11.62,-35.11,120,31,214,129,0,0,99.86,181.71,181.1,94.63,4.74,5.72,122.06,209.19,181.9,95.63,4.58,6.9,569.46,403,0,0,2.831,105.447,-18.216,7.464,-3.84,-3.58,-2.72,2.79,0.9,1.03,0.988,0.98,-0.14,-0.189,0.059,0.058
188.061,11111100,6,0,0,179,0,0,0,113.3,178.67,160,70.4,39.34,38.9,34.39,32.32,11.62,-37.53,120,29,214,124,0,0,99.86,181.68,181.1,94.23,4.74,5.45,122.06,209.3,181.9,95.17,4.58,6.85,561.25,404.58,0,0,2.934,101.674,-17.397,7.041,-3.84,-3.58,-2.72,2.79,0.9,1.03,0.989,0.981,-0.138,-0.188,0.058,0.056
188.067,11111100,0,0,0,180,0,0,0,113.3,178.64,160,70.51,39.34,38.89,34.39,32.72,11.62,-38.21,120,29,214,127,0,0,99.86,181.68,181.1,94.23,4.74,5.45,122.06,209.37,181.9,95.09,4.58,6.79,553.07,405.99,0,0,3.032,98.245,-16.822,6.912,-3.84,-3.58,-2.72,2.79,0.9,1.03,0.989,0.98,-0.137,-0.189,0.058,0.057
188.106,11111100,6,0,0,7,0,0,0,114,178.48,160.35,70.72,38.64,38.83,34.17,32.7,6.01,-36.51,119,32,214,127,0,0,99.86,181.68,181.1,94.36,4.74,5.55,122.26,209.22,181.88,95.22,4.26,6.78,548.88,408.62,0,0,3.149,94.489,-16.001,7.196,-3.84,-3.58,-2.72,2.79,0.9,1.03,0.989,0.98,-0.134,-0.188,0.063,0.062
188.122,11111100,2,0,0,10,0,0,0,113.94,178.68,159.95,70.36,39.01,39.03,33.92,32.49,1.6,-38.77,119,29,214,125,0,0,99.77,181.85,181.12,94.1,4.66,5.78,122.26,209.37,181.88,95.09,4.26,6.79,544.91,410.47,0,0,3.255,91.338,-15.376,6.463,-3.84,-3.58,-2.72,2.79,0.9,1.03,0.99,0.981,-0.132,-0.188,0.058,0.056
188.139,11111100,2,0,0,13,0,0,0,113.94,178.8,159.95,69.88,39.01,39.12,33.92,31.59,1.6,-39.12,119,31,214,124,0,0,99.77,181.9,181.12,94.09,4.66,5.31,122.26,209.5,181.88,95.02,4.26,6.56,545.38,410,0,0,3.352,88.625,-14.863,5.965,-3.84,-3.58,-2.72,2.79,0.9,1.03,0.99,0.981,-0.13,-0.188,0.054,0.053
188.183,11111100,7,0,0,21,0,0,0,114.29,178.8,160.01,69.88,38.74,39.12,32.9,31.59,-5.77,-39.12,119,31,214,124,0,0,99.87,181.9,181.25,94.09,4.59,5.31,122.26,209.5,181.88,95.02,4.26,6.56,545.99,409.7,0,0,3.454,85.924,-14.275,5.865,-3.84,-3.58,-2.72,2.79,0.9,1.03,0.99,0.981,-0.127,-0.187,0.055,0.053
188.2,11111100,2,0,0,24,0,0,0,114.55,179.03,160.47,69.69,38.77,38.74,33.77,31.71,-8.62,-39.37,119,29,214,127,0,0,100,181.92,181.32,94.01,4.67,5.79,122.37,209.5,181.87,95,3.92,6.92,546.68,409.9,0,0,3.555,83.425,-13.651,5.917,-3.84,-3.58,-2.72,2.79,0.9,1.03,0.991,0.981,-0.124,-0.185,0.057,0.055
188.244,11111100,7,0,0,32,0,0,0,116.85,179.03,160.26,69.69,38.58,38.74,34.82,31.71,-13.18,-39.37,119,29,215,127,0,0,101.13,181.92,181.75,94.01,4.59,5.79,123.74,209.5,182.12,95,4.26,6.92,548.29,410.1,0,0,3.707,80.042,-12.318,5.768,-3.84,-3.58,-2.72,2.79,0.9,1.03,0.992,0.983,-0.114,-0.177,0.058,0.056
188.261,11111100,2,0,0,35,0,0,0,116.86,181.77,161.16,68.57,39.41,38.52,32.62,31.69,-14.74,-39.2,119,29,215,122,0,0,101.32,183.48,181.59,93.38,4.38,5.47,123.74,210.9,182.12,94.53,4.26,6.5,551.09,409.34,0,0,3.794,78.393,-10.908,5.46,-3.84,-3.58,-2.72,2.79,0.9,1.03,0.994,0.985,-0.099,-0.165,0.055,0.053
188.367,11111100,18,0,0,54,0,0,0,116.86,181.26,161.16,69.19,39.41,37.8,32.62,32.25,-14.74,-39.49,119,29,215,126,0,0,101.32,183.13,181.59,93.72,4.38,5.87,123.74,210.8,182.12,94.62,4.26,6.5,553.52,409.76,0,0,3.88,76.501,-10.877,5.687,-3.84,-3.58,-2.72,2.79,0.9,1.03,0.993,0.984,-0.101,-0.168,0.059,0.057
188.383,11111100,2,0,0,57,0,0,0,117.09,182.19,160.72,68.33,38.39,39.72,34.67,31.4,-16.53,-40.25,119,38,215,124,0,0,101.35,183.62,181.5,93.6,4.3,5.88,123.85,211,182,94.59,4.1,6.52,556.4,409.4,0,0,3.941,75.361,-10.294,4.845,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.994,0.985,-0.095,-0.163,0.05,0.048
188.389,11111100,0,0,0,58,0,0,0,117.09,183.47,160.72,68.72,38.39,38.24,34.67,31.28,-16.53,-38.65,119,30,215,126,0,0,101.35,184.5,181.5,93.5,4.3,5.56,123.85,211.9,182,94.53,4.1,6.5,559.73,409.16,0,0,3.951,75.244,-9.797,4.983,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.995,0.986,-0.089,-0.157,0.051,0.049
188.461,11111100,12,0,0,71,0,0,0,117.09,188.27,160.72,67.29,38.39,38.24,34.67,31.08,-16.53,-36.05,119,28,215,127,0,0,101.35,186.65,181.5,93.15,4.3,5.58,123.85,213.89,182,93.95,4.1,6.24,565.11,406.82,0,0,3.633,82.521,-8.72,4.209,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.997,0.991,-0.069,-0.132,0.038,0.037
188.467,11111100,0,0,0,72,0,0,0,124.17,188.16,161.82,67.24,39.83,38.04,31.08,31.22,-20.41,-34.37,121,28,219,127,0,0,105.06,186.65,182.1,93.15,4.59,5.58,127.5,213.89,182.5,93.95,4.36,6.24,572.36,406.29,0,0,3.749,80.111,-6.06,5.412,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.998,0.993,-0.04,-0.105,0.054,0.052
188.494,11111100,4,0,0,77,0,0,0,124.17,187.72,161.82,67.22,39.83,38.48,31.08,30.63,-20.41,-32.73,121,28,219,127,0,0,105.06,186.46,182.1,93.21,4.59,5.53,127.5,213.59,182.5,94.01,4.36,6.42,578.02,406.03,0,0,3.859,77.683,-6.067,5.243,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.998,0.993,-0.041,-0.108,0.053,0.052
188.5,11111100,0,0,0,78,0,0,0,124.17,187.4,161.82,67.3,39.83,38.46,31.08,30.66,-20.41,-31.95,121,29,219,125,0,0,105.06,186.39,182.1,93.24,4.59,5.76,127.5,213.65,182.5,94.09,4.36,6.33,583.78,405.32,0,0,3.974,75.298,-6.027,5.146,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.998,0.992,-0.042,-0.111,0.054,0.052
188.539,11111100,6,0,0,85,0,0,0,124.17,186.8,161.82,67.38,39.83,39.26,31.08,30.51,-20.41,-30.32,121,37,219,123,0,0,105.06,185.68,182.1,93.23,4.59,5.45,127.5,213.16,182.5,94.13,4.36,6.34,588.76,405.92,0,0,4.098,72.881,-6.047,5.055,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.998,0.992,-0.043,-0.115,0.054,0.052
188.544,11111100,0,0,0,86,0,0,0,122.02,186.8,159.56,67.38,37.13,39.26,34.09,30.51,4.24,-30.32,119,37,218,123,0,0,103.68,185.68,181.59,93.23,4.38,5.45,126.26,213.16,181.88,94.13,4.26,6.34,592.26,404.28,0,0,4.142,72.051,-6.664,3.766,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.998,0.992,-0.052,-0.124,0.038,0.036
188.583,11111100,6,0,0,93,0,0,0,121.66,186.98,159.47,67.27,37.08,38.5,34.19,29.69,10.72,-30.52,119,30,217,127,0,0,103.58,186,181.61,93.19,4.69,5.67,126.22,213.16,181.86,94.13,4.43,6.34,593.4,404.19,0,0,4.16,71.718,-6.692,3.604,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.998,0.992,-0.052,-0.125,0.036,0.034
188.622,11111100,6,0,0,100,0,0,0,121.66,188.85,159.47,66.71,37.08,39.11,34.19,30.62,10.72,-27.61,119,28,217,127,0,0,103.58,186.96,181.61,93.11,4.69,5.7,126.22,214.11,181.86,94.05,4.43,6.24,592.62,401.36,0,0,4.075,73.382,-6.171,3.192,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.999,0.993,-0.045,-0.115,0.03,0.028
188.661,11111100,6,0,0,107,0,0,0,123.97,187.11,158.85,67.56,37.78,38.35,34.78,30.95,20.08,-28.22,120,41,218,125,0,0,104.95,186.5,181.58,93.5,4.84,5.56,127.26,213.6,181.88,94.18,4.26,6.29,592.16,399.24,0,0,4.172,71.56,-5.941,3.541,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.998,0.993,-0.043,-0.115,0.035,0.033
188.678,11111100,2,0,0,110,0,0,0,123.91,187.11,159.44,67.56,36.92,38.35,33.64,30.95,22.79,-28.22,120,41,218,125,0,0,104.95,186.5,181.58,93.5,4.84,5.56,127.26,213.6,181.88,94.18,4.26,6.29,591.85,397.58,0,0,4.266,69.898,-5.832,3.794,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.998,0.993,-0.042,-0.116,0.039,0.037
188.694,11111100,2,0,0,113,0,0,0,123.78,187.11,158.96,67.56,37.11,38.35,33.19,30.95,25.12,-28.22,120,41,218,125,0,0,104.95,186.5,181.58,93.5,4.84,5.56,127.26,213.6,181.88,94.18,4.26,6.29,591.75,395.29,0,0,4.347,68.523,-5.756,3.419,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.999,0.993,-0.042,-0.117,0.035,0.033
188.711,11111100,2,0,0,116,0,0,0,123.78,188,158.96,66.94,37.11,38.55,33.19,30.43,25.12,-26.72,120,28,218,125,0,0,104.95,186.65,181.58,93.15,4.84,5.58,127.26,213.86,181.88,94.09,4.26,6.53,592.94,394.44,0,0,4.391,67.835,-5.404,3.056,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.999,0.993,-0.037,-0.114,0.03,0.028
188.756,11111100,7,0,0,124,0,0,0,123.78,187.56,158.96,66.71,37.11,38.38,33.19,30.35,25.12,-25.82,120,28,218,123,0,0,104.95,186.39,181.58,93.24,4.84,5.76,127.26,213.73,181.88,93.92,4.26,6.44,593.99,393.76,0,0,4.445,66.949,-5.489,2.975,-3.84,-3.58,-2.72,2.78,0.9,1.03,0.999,0.993,-0.039,-0.116,0.029,0.027
188.772,11111100,2,0,0,127,0,0,0,123.61,187.58,159.19,66.53,36.82,38.57,33.44,30.45,25.53,-26.39,119,28,213,124,0,0,104.55,186.65,181.22,93.15,4.82,5.58,127,213.89,181.5,93.95,3.87,6.24,594.09,394.16,0,0,4.492,66.177,-5.496,3.105,-3.84,-3.59,-2.72,2.78,0.9,1.02,0.999,0.993,-0.04,-0.118,0.031,0.03
188.783,11111100,1,0,0,129,0,0,0,123.34,187.58,158.58,66.53,37.01,38.57,32.78,30.45,25.43,-26.39,119,28,216,124,0,0,104.5,186.65,181.23,93.15,4.99,5.58,127,213.89,181.5,93.95,3.87,6.24,593.97,393.23,0,0,4.522,65.721,-5.537,2.734,-3.84,-3.59,-2.72,2.78,0.9,1.02,0.999,0.993,-0.04,-0.119,0.026,0.024
188.822,11111100,6,0,0,136,0,0,0,123.34,187.16,158.58,66.28,37.01,37.7,32.78,32.03,25.43,-24.85,119,29,216,125,0,0,104.5,186.35,181.23,93.16,4.99,5.99,127,213.37,181.5,94.09,3.87,6.79,593.69,391.6,0,0,4.564,65.059,-5.628,2.633,-3.84,-3.59,-2.72,2.78,0.9,1.02,0.999,0.992,-0.042,-0.121,0.025,0.023
188.867,11111100,7,0,0,144,0,0,0,123.34,186.95,158.58,66.51,37.01,38.41,32.78,29.51,25.43,-25.11,119,30,216,123,0,0,104.5,186.35,181.23,93.16,4.99,5.99,127,213.27,181.5,94.08,3.87,6.44,593.34,390.65,0,0,4.613,64.308,-5.645,2.685,-3.84,-3.59,-2.72,2.78,0.9,1.02,0.999,0.992,-0.043,-0.123,0.026,0.024
188.883,11111100,2,0,0,147,0,0,0,123.24,185.64,158.97,67.07,36.68,38.42,32.98,29.38,30.33,-24.23,119,31,216,123,0,0,104.5,185.5,181.23,93.5,4.99,5.56,127,212.68,181.27,94.27,4.06,6.4,591.87,391.2,0,0,4.701,62.952,-6.009,3.135,-3.84,-3.59,-2.72,2.78,0.9,1.02,0.998,0.991,-0.049,-0.131,0.033,0.031
188.894,11111100,1,0,0,149,0,0,0,121,185.64,158.49,67.07,36.38,38.42,33.4,29.38,29.78,-24.23,119,31,212,123,0,0,103.62,185.5,181.11,93.5,4.82,5.56,125.84,212.68,181.23,94.27,4.31,6.4,589.69,391.01,0,0,4.694,62.978,-6.643,2.697,-3.84,-3.59,-2.72,2.78,0.9,1.02,0.998,0.99,-0.059,-0.14,0.027,0.025
188.9,11111100,0,0,0,150,0,0,0,120.78,185.64,158.39,67.07,36.83,38.42,33.19,29.38,29.6,-24.23,119,31,212,123,0,0,103.5,185.5,181,93.5,4.74,5.56,125.78,212.68,181.14,94.27,4.43,6.4,587.52,390.43,0,0,4.68,63.173,-6.729,2.651,-3.84,-3.59,-2.72,2.78,0.9,1.02,0.998,0.99,-0.06,-0.141,0.026,0.024
188.939,11111100,6,0,0,157,0,0,0,120.78,184.42,158.39,67.66,36.83,38.23,33.19,30.53,29.6,-24.58,119,31,212,123,0,0,103.5,185,181,93.62,4.74,6.14,125.78,212,181.14,94.5,4.43,6.67,584.85,391.07,0,0,4.72,62.53,-7.067,2.939,-3.84,-3.59,-2.72,2.78,0.9,1.02,0.997,0.989,-0.065,-0.147,0.031,0.029
188.944,11111100,0,0,0,158,0,0,0,120.78,184.25,158.39,67.54,36.83,38.03,33.19,30.5,29.6,-25.71,119,31,212,125,0,0,103.5,184.91,181,93.75,4.74,6.2,125.78,212,181.14,94.5,4.43,6.67,582.31,391.73,0,0,4.767,61.871,-7.048,2.854,-3.84,-3.59,-2.72,2.78,0.9,1.02,0.997,0.989,-0.066,-0.148,0.03,0.028
188.983,11111100,6,0,0,165,0,0,0,120.57,184.16,158.48,67.42,37.46,38.17,31.96,30.41,26.99,-27.14,119,31,212,123,0,0,103.5,184.89,181,93.64,4.74,6.34,125.78,212,181.14,94.5,4.43,6.67,579.74,392.16,0,0,4.803,61.365,-7.089,2.784,-3.84,-3.59,-2.72,2.78,0.9,1.02,0.997,0.988,-0.067,-0.15,0.029,0.027
189.022,11111100,6,0,0,172,0,0,0,120.69,184.29,157.95,67.21,37.01,38.39,32.28,29.56,26.57,-26.71,119,31,212,124,0,0,103.5,184.9,180.79,93.53,4.64,6.5,125.78,212,181.14,94.41,4.43,6.52,577.98,391.1,0,0,4.833,60.977,-6.977,2.487,-3.84,-3.59,-2.72,2.77,0.9,1.02,0.998,0.989,-0.065,-0.149,0.024,0.022
189.061,11111100,6,0,0,179,0,0,0,120.69,184.2,157.95,67.19,37.01,38.13,32.28,29.68,26.57,-27.62,119,31,212,123,0,0,103.5,184.9,180.79,93.53,4.64,6.5,125.78,212,181.14,94.41,4.43,6.52,577.1,390.87,0,0,4.863,60.573,-6.962,2.475,-3.84,-3.59,-2.72,2.77,0.9,1.02,0.998,0.988,-0.066,-0.15,0.024,0.022
189.083,11111100,3,0,0,3,0,0,0,120.77,184.41,157.98,67.09,37.03,38.21,33,29.7,27.42,-27.54,119,31,212,125,0,0,103.5,185.1,180.79,93.53,4.64,6.11,125.78,212,181.14,94.41,4.43,6.52,576.45,390.62,0,0,4.885,60.298,-6.849,2.405,-3.85,-3.59,-2.72,2.77,0.9,1.02,0.998,0.989,-0.064,-0.149,0.023,0.021
189.094,11111100,1,0,0,5,0,0,0,123.88,184.2,158.8,67.23,37.3,38.11,32.49,29.8,26.41,-27.16,120,31,216,122,0,0,105.18,184.91,181.35,93.43,4.58,6.37,127.5,212,181.74,94.41,3.8,6.52,577.54,390.93,0,0,5.024,58.622,-5.932,2.907,-3.85,-3.59,-2.72,2.77,0.9,1.02,0.998,0.99,-0.051,-0.139,0.032,0.03
189.1,11111100,0,0,0,6,0,0,0,126,184.2,159.06,67.23,37.28,38.11,32.89,29.8,29.13,-27.16,120,31,215,122,0,0,106.23,184.91,181.81,93.43,4.84,6.37,128.5,212,182,94.41,3.45,6.52,579.61,391.72,0,0,5.204,56.54,-5.181,2.989,-3.85,-3.59,-2.72,2.77,0.9,1.02,0.999,0.991,-0.041,-0.131,0.035,0.032
189.144,11111100,7,0,0,14,0,0,0,129.68,184.2,159.93,67.23,36.93,38.11,32.11,29.8,32.17,-27.16,123,31,213,122,0,0,107.73,184.91,182.11,93.43,5.27,6.37,130.37,212,182.13,94.41,3.92,6.52,583.43,394.06,0,0,5.447,53.929,-4.01,3.517,-3.84,-3.59,-2.72,2.77,0.9,1.02,0.999,0.992,-0.022,-0.117,0.045,0.043
189.183,11111100,6,0,0,21,0,0,0,129.82,193.9,159.8,65.63,36.76,38.12,32.47,30.46,31.2,-24.5,123,28,214,124,0,0,107.73,189.68,182.11,92.6,5.27,6.11,130.5,216.2,182.26,93.38,3.8,6.5,591.68,394.06,0,0,5.38,54.824,-1.396,2.24,-3.84,-3.6,-2.72,2.77,0.9,1.02,0.999,0.997,0.023,-0.071,0.023,0.021
189.222,11111100,6,0,0,28,0,0,0,129.76,193.69,159.92,65.33,36.64,38.45,32.16,29.65,32.92,-22.75,122,27,213,124,0,0,107.73,189.62,182.11,92.6,5.27,5.88,130.26,216.2,182.12,93.38,4.26,6.5,599.86,393.94,0,0,5.312,55.571,-1.482,2.213,-3.84,-3.6,-2.72,2.77,0.9,1.02,1,0.997,0.021,-0.072,0.022,0.02
189.261,11111100,6,0,0,35,0,0,0,129.42,193.71,159.87,65.34,37.01,38.35,32.73,29.77,34.15,-21.1,122,27,214,124,0,0,107.45,189.62,182.01,92.6,4.94,5.88,130.26,216.18,182.12,93.28,4.26,6.39,607.75,393.88,0,0,5.231,56.489,-1.609,2.226,-3.84,-3.6,-2.73,2.77,0.9,1.02,1,0.997,0.019,-0.073,0.022,0.02
189.283,11111100,3,0,0,39,0,0,0,129.25,193.57,159.86,65.28,36.52,38.1,32.63,29.75,35.25,-20.04,122,27,212,120,0,0,107.35,189.62,181.9,92.6,4.95,5.88,130.15,216.18,182,93.28,4.1,6.39,614.34,392.75,0,0,5.159,57.318,-1.728,2.291,-3.84,-3.6,-2.73,2.77,0.9,1.02,1,0.997,0.016,-0.074,0.023,0.021
189.294,11111100,1,0,0,41,0,0,0,128.86,193.57,159.44,65.28,36.41,38.1,32.26,29.75,35.88,-20.04,121,27,213,120,0,0,107.23,189.62,181.9,92.6,5.09,5.88,130,216.18,182,93.28,4.41,6.39,619.85,390.81,0,0,5.069,58.425,-1.88,2.127,-3.83,-3.6,-2.73,2.77,0.9,1.02,1,0.997,0.014,-0.075,0.02,0.018
189.3,11111100,0,0,0,42,0,0,0,128.86,193.26,159.44,65.33,36.41,38.14,32.26,29.56,35.88,-18.85,121,28,213,123,0,0,107.23,189.5,181.9,92.5,5.09,5.56,130,216.18,182,93.28,4.41,6.39,623.61,387.55,0,0,5.01,59.14,-2.002,2.216,-3.83,-3.61,-2.73,2.77,0.9,1.01,1,0.997,0.012,-0.076,0.021,0.019
189.339,11111100,6,0,0,49,0,0,0,128.86,193.91,159.44,65.35,36.41,38,32.26,30.47,35.88,-18.51,121,28,213,124,0,0,107.23,189.72,181.9,92.59,5.09,6.27,130,216.33,182,93.23,4.41,5.95,623.11,387.04,0,0,4.921,60.286,-1.859,2.204,-3.83,-3.61,-2.73,2.77,0.9,1.01,1,0.997,0.014,-0.072,0.02,0.019
189.378,11111100,6,0,0,56,0,0,0,133.65,193.91,159.18,65.35,38.12,38,32.47,30.47,43.05,-18.51,144,28,213,124,0,0,109.51,189.72,182.32,92.59,4.91,6.27,132.5,216.33,182.5,93.23,4.36,5.95,624.88,386.78,0,0,5.032,58.864,-0.446,2.212,-3.83,-3.61,-2.73,2.77,0.9,1.01,0.999,0.998,0.036,-0.051,0.021,0.019
